13
7 0.0014880952 0.0059523810 0.5565476190 0.2857142857 0.0386904762 0.1026785714 0.0089285714
5 0.1168639053 0.7352071006 0.0266272189 0.0828402367 0.0384615385
4 0.0044247788 0.9498525074 0.0280235988 0.0176991150
14 0.0132352941 0.0029411765 0.0088235294 0.0529411765 0.0661764706 0.1220588235 0.2102941176 0.1926470588 0.0970588235 0.0794117647 0.0720588235 0.0250000000 0.0500000000 0.0073529412
8 0.0117994100 0.1740412979 0.0604719764 0.4026548673 0.1887905605 0.0707964602 0.0899705015 0.0014749263
18 0.0014836795 0.0044510386 0.0074183976 0.0029673591 0.0118694362 0.0237388724 0.0370919881 0.0786350148 0.0905044510 0.1364985163 0.1824925816 0.1394658754 0.1112759644 0.0890207715 0.0445103858 0.0326409496 0.0029673591 0.0029673591
18 0.0030303030 0.0060606061 0.0075757576 0.0257575758 0.0954545455 0.3348484848 0.1257575758 0.0303030303 0.0651515152 0.0939393939 0.0151515152 0.0060606061 0.0045454545 0.1378787879 0.0090909091 0.0348484848 0.0030303030 0.0015151515
3 0.5073746313 0.2831858407 0.2094395280
11 0.0058651026 0.3958944282 0.0366568915 0.0131964809 0.0146627566 0.0073313783 0.3460410557 0.0087976540 0.1568914956 0.0073313783 0.0073313783
12 0.0524691358 0.2993827160 0.0015432099 0.1327160494 0.4305555556 0.0262345679 0.0231481481 0.0216049383 0.0077160494 0.0015432099 0.0015432099 0.0015432099
3 0.8812316716 0.1129032258 0.0058651026
4 0.5338235294 0.0250000000 0.4117647059 0.0294117647
15 0.0355029586 0.4053254438 0.0281065089 0.0813609467 0.2884615385 0.0976331361 0.0133136095 0.0044378698 0.0059171598 0.0044378698 0.0088757396 0.0147928994 0.0029585799 0.0014792899 0.0073964497
195	146
1	3	6	2	2	2	2	4	9	4	5	11	12	6	7	1	2	2	2	4	4	1	1	1	3	2	8
2	3	4	2	2	2	2	6	7	2	4	8	12	9	10	1	2	2	7	2	4	1	1	1	3	5	5
3	3	4	2	2	2	2	8	8	2	7	9	11	10	10	1	2	2	7	4	5	1	2	1	4	2	9
4	3	3	2	2	2	2	7	9	4	4	11	12	14	14	2	2	2	6	2	5	1	1	1	1	5	11
5	3	4	2	2	2	2	7	9	2	4	10	12	14	16	1	2	2	7	2	5	1	1	1	1	2	2
6	3	3	2	2	2	2	4	7	2	4	11	14	10	13	1	2	2	10	5	5	1	1	1	1	2	2
7	4	6	1	2	2	4	6	7	5	5	9	14	6	12	1	2	2	2	5	7	1	1	1	3	2	3
8	3	4	2	2	2	2	6	7	4	4	11	15	6	14	1	1	7	7	2	4	1	1	3	3	2	2
9	3	4	2	2	2	2	7	8	2	5	12	14	6	8	1	2	2	8	4	5	1	1	1	3	2	2
10	3	3	2	2	2	2	10	13	5	5	6	10	8	14	1	2	7	7	2	4	1	1	3	3	2	5
11	4	4	2	2	2	2	5	6	4	4	7	10	5	9	1	3	2	7	2	2	1	2	1	3	2	4
12	4	4	2	2	2	2	6	8	2	6	7	10	6	7	1	1	7	7	2	5	1	1	1	1	2	6
13	3	3	2	4	2	2	5	7	2	4	-5	-5	7	14	2	2	3	9	4	5	1	1	1	3	2	5
14	3	3	2	2	2	3	10	11	3	4	7	10	6	6	1	3	2	7	2	5	1	1	1	3	2	11
15	3	5	2	4	2	2	5	5	5	7	11	15	9	10	1	3	2	6	1	8	1	1	3	3	2	2
16	3	6	1	2	2	2	7	7	4	7	12	15	7	10	1	3	2	9	4	8	1	2	1	1	2	2
17	3	4	1	2	2	2	5	6	4	7	6	13	6	16	1	2	4	7	2	5	1	1	3	3	1	5
18	3	3	2	2	2	2	7	8	4	6	8	16	14	16	1	1	2	8	1	2	1	1	1	3	2	2
19	4	6	2	2	2	2	7	9	4	4	13	13	9	14	1	2	3	7	2	5	1	1	3	3	2	3
20	3	3	2	2	2	2	8	14	5	6	13	13	6	16	1	3	2	7	5	5	1	1	1	3	5	6
21	3	3	2	2	2	2	7	7	5	5	1	16	6	10	1	3	2	7	5	5	1	1	1	1	5	5
22	3	7	2	4	-5	-5	7	9	4	5	8	9	6	6	1	2	2	9	5	5	1	1	1	1	2	5
23	3	4	2	2	2	2	6	8	5	7	10	11	6	6	1	2	2	7	4	5	1	1	1	3	2	4
24	4	4	2	2	2	2	6	7	4	4	9	11	6	9	1	3	2	7	2	5	1	1	2	3	2	2
25	4	4	2	5	2	2	4	11	4	4	11	13	8	10	3	3	2	2	2	4	1	2	1	1	2	6
26	3	6	1	2	2	2	8	11	4	4	10	15	6	6	2	2	2	9	2	4	1	1	3	3	2	2
27	3	4	1	2	2	2	7	7	2	4	10	12	6	6	1	2	2	2	2	5	1	1	1	3	2	6
28	3	4	2	2	2	2	7	8	4	5	10	11	6	14	1	1	2	7	2	8	1	1	3	3	2	5
29	3	3	2	2	2	2	7	9	3	4	13	16	6	9	1	3	2	7	2	2	1	2	1	1	2	4
30	3	6	2	5	2	2	5	14	2	6	4	10	6	6	1	2	2	9	2	5	1	2	1	3	1	2
31	3	4	2	2	2	2	7	10	3	4	11	11	6	10	1	3	2	9	7	7	1	1	1	3	2	7
32	3	3	2	2	2	2	7	11	4	4	8	11	4	6	1	1	7	7	5	11	1	1	1	1	2	5
33	3	3	2	2	2	2	4	9	4	4	7	13	5	10	1	1	2	7	5	5	1	1	1	3	2	5
34	3	3	2	2	2	2	8	9	4	4	11	14	6	6	2	2	2	2	2	5	1	2	1	1	2	5
35	3	3	2	2	2	2	4	6	2	7	14	15	6	10	1	1	2	2	2	5	1	1	1	1	5	6
36	3	3	2	2	2	4	9	10	4	5	12	14	5	7	1	1	2	7	4	4	1	1	1	1	2	5
37	3	3	2	2	2	2	6	11	4	7	8	15	6	10	2	3	7	7	2	4	1	1	1	3	5	5
38	3	4	2	2	2	2	4	8	2	2	9	13	6	9	1	2	3	7	5	5	1	2	1	3	2	5
39	6	6	2	2	2	2	7	7	4	4	13	14	7	14	2	3	2	2	2	5	1	1	2	3	2	4
40	3	3	2	2	2	2	7	13	2	2	10	14	5	14	3	3	2	7	2	5	1	1	1	3	5	5
41	4	6	2	2	1	2	10	12	4	4	13	14	6	6	2	3	7	9	4	5	1	1	1	1	2	3
42	3	3	2	2	2	2	1	8	2	4	11	12	6	7	1	3	7	7	2	5	1	1	3	3	2	4
43	3	4	2	2	2	2	6	8	4	5	9	12	10	15	1	3	2	9	5	5	1	2	3	3	5	6
44	4	4	2	2	2	2	5	9	4	5	9	12	6	6	2	2	2	2	4	4	1	2	1	3	2	2
45	3	5	2	4	2	2	7	11	4	7	10	13	6	8	1	1	2	9	2	5	1	1	1	3	2	5
46	3	4	2	4	2	2	7	11	4	7	8	16	6	7	1	3	2	7	-5	-5	1	1	3	3	6	9
47	3	3	1	4	2	2	6	9	5	7	8	11	6	8	1	1	2	7	2	5	1	1	1	1	1	4
48	2	2	2	2	2	2	9	10	2	6	10	13	14	14	2	2	7	10	1	1	1	1	1	3	12	12
49	3	4	2	2	2	2	5	6	2	4	3	10	2	6	1	3	2	3	1	4	1	1	1	4	2	5
50	3	5	2	2	2	2	9	11	4	7	8	14	6	16	1	2	7	7	4	5	1	1	1	1	2	2
51	3	3	2	2	2	2	6	8	5	5	8	12	6	7	1	2	7	7	5	5	1	1	1	4	4	5
52	3	4	2	4	2	2	7	8	4	4	12	13	6	7	3	3	7	9	5	5	1	1	2	3	2	2
53	3	3	2	2	2	2	8	8	4	4	13	14	-5	-5	1	1	2	7	5	5	1	2	1	3	2	5
54	3	4	1	2	2	2	6	13	4	5	8	10	9	14	1	2	2	9	-5	-5	1	2	1	1	2	5
55	4	7	2	2	2	2	7	8	2	6	7	14	6	6	2	2	2	9	2	5	1	1	1	3	2	2
56	3	4	2	2	2	2	7	7	2	3	11	13	6	14	1	3	2	3	2	5	1	2	1	4	2	5
57	3	3	1	2	2	3	6	7	2	4	11	14	4	5	1	2	2	7	2	5	1	1	1	1	2	2
58	4	6	2	2	2	2	8	12	2	7	10	12	7	10	1	3	7	7	1	2	1	1	1	1	2	5
59	3	4	2	2	2	2	6	6	3	4	8	9	7	15	1	1	7	7	5	6	1	2	1	3	1	6
60	3	3	4	4	2	2	6	10	1	5	13	14	7	9	1	3	7	7	2	5	1	1	1	1	2	5
61	3	4	2	2	2	2	7	8	4	4	10	11	6	14	1	3	2	7	1	5	1	1	1	1	6	6
62	3	5	2	5	2	2	7	11	2	4	10	11	7	8	1	3	7	7	2	5	1	2	1	3	2	2
63	3	3	2	2	2	3	7	11	3	4	12	16	7	16	1	1	2	7	2	5	1	1	3	3	2	5
64	4	4	2	2	2	2	8	11	2	4	8	10	5	7	1	2	2	9	1	2	1	1	1	1	2	6
65	3	3	3	4	2	2	6	8	4	6	10	10	7	10	3	3	2	7	2	6	1	1	1	1	2	3
66	3	4	2	2	2	2	1	10	5	7	10	11	7	9	2	2	2	9	5	6	1	1	1	1	2	3
67	3	4	2	2	2	2	7	8	5	6	11	15	6	6	1	3	7	7	-5	-5	1	1	1	3	1	4
68	3	3	2	2	2	2	6	7	2	4	9	10	6	6	1	2	3	9	1	5	1	2	1	1	5	6
69	4	5	2	2	2	2	6	7	2	7	6	9	1	10	1	1	7	9	2	2	1	2	1	3	5	6
70	4	4	2	2	2	2	6	8	4	4	3	11	6	7	1	3	2	7	1	5	1	2	3	4	2	3
71	4	4	2	2	2	2	9	11	4	5	10	13	5	7	1	2	2	7	2	5	1	2	1	3	2	6
72	4	4	2	5	2	2	4	6	4	6	8	11	6	14	1	1	2	9	2	2	1	2	1	4	2	5
73	4	6	2	4	2	2	8	8	4	5	10	11	7	14	1	1	9	9	2	9	1	2	3	3	2	2
74	3	3	2	2	2	2	8	12	2	4	9	12	6	9	1	1	3	9	2	5	1	2	1	1	2	2
75	3	3	2	3	2	2	8	11	3	6	10	12	7	14	1	3	7	9	2	6	1	1	3	3	1	6
76	3	4	1	5	2	2	5	8	4	7	10	12	5	6	1	1	9	9	-5	-5	1	2	3	3	4	5
77	3	3	1	2	2	2	5	8	3	4	9	11	6	14	1	1	2	7	2	5	1	1	1	3	2	4
78	3	4	-5	-5	2	2	6	7	4	7	16	18	4	7	2	2	1	2	2	8	1	1	1	3	2	2
79	4	4	2	2	2	2	7	12	2	4	6	14	6	18	1	3	2	7	2	4	1	1	1	1	2	5
80	4	6	2	2	2	2	7	8	4	4	7	11	4	16	1	1	7	9	2	5	1	1	1	2	2	2
81	4	6	2	2	2	2	7	9	3	5	9	13	6	7	1	2	2	7	4	5	1	1	3	3	2	5
82	3	3	2	2	2	2	3	8	4	4	8	15	6	14	1	2	7	7	4	5	1	2	3	3	1	5
83	3	4	1	2	2	2	6	8	4	7	10	13	5	6	1	2	2	9	2	2	1	1	1	3	2	5
84	4	6	2	4	2	2	7	8	2	5	11	14	7	14	1	3	2	7	5	5	1	3	3	4	2	6
85	4	5	2	2	2	4	7	12	5	5	9	11	-5	-5	2	2	7	9	4	5	1	1	1	3	3	5
86	3	4	1	2	2	2	7	9	4	4	11	13	6	6	1	2	2	7	2	5	1	2	1	1	2	5
87	6	6	1	2	2	2	11	11	1	4	13	14	6	7	3	3	2	7	2	5	1	1	1	3	2	12
88	3	3	2	4	2	4	4	11	4	4	7	11	6	10	1	2	2	7	2	2	1	1	1	3	2	5
89	3	5	1	2	2	2	3	8	4	6	12	13	5	6	1	1	2	2	5	5	1	1	1	1	2	2
90	3	4	2	2	2	2	7	8	4	6	10	12	5	6	1	2	2	5	5	5	1	1	1	1	5	6
91	4	6	2	2	2	2	7	8	2	5	10	15	5	14	1	1	9	9	5	8	1	2	3	3	1	2
92	4	6	2	2	2	2	7	10	4	4	9	12	6	7	1	2	7	9	1	5	1	1	1	1	2	2
93	3	4	2	2	2	2	5	9	2	4	10	12	5	6	1	3	2	9	2	5	1	1	1	3	-5	-5
94	3	6	2	2	2	2	1	9	4	7	5	13	9	14	1	1	2	7	5	5	1	1	1	3	2	4
95	4	5	2	2	2	2	6	12	4	7	9	10	6	14	2	3	5	9	2	5	1	1	1	3	2	5
96	3	3	2	2	2	2	7	10	3	5	-5	-5	6	16	1	3	2	7	5	5	1	1	1	1	-5	-5
97	4	6	2	2	2	2	5	10	4	4	12	12	-5	-5	1	3	2	9	5	5	1	2	1	3	1	5
98	2	3	2	2	2	2	11	13	4	5	12	16	4	7	1	1	7	9	1	1	1	1	1	1	2	5
99	3	4	1	2	3	4	6	7	2	7	9	10	6	14	1	1	5	7	2	5	1	2	1	1	5	10
100	3	3	2	2	2	2	10	10	4	5	11	11	10	10	1	1	2	4	1	1	1	1	1	3	5	5
101	3	3	2	5	2	2	10	11	4	4	10	12	6	16	3	3	2	7	2	6	1	1	3	3	2	2
102	3	6	1	1	2	2	10	11	-5	-5	10	10	6	10	1	2	7	7	5	5	1	1	1	3	5	6
103	3	3	1	2	2	2	5	8	4	5	12	12	6	8	1	1	7	7	2	5	1	1	1	3	2	2
104	3	6	2	2	2	2	4	8	4	6	9	11	14	14	1	2	7	9	-5	-5	1	1	1	3	2	6
105	3	3	2	2	2	2	8	13	3	3	6	7	10	13	2	2	7	7	1	5	1	1	1	3	5	15
106	3	3	2	2	2	2	4	8	4	7	7	10	7	16	1	2	2	9	5	5	1	1	1	3	4	5
107	4	4	1	2	2	2	7	11	4	4	10	12	6	14	1	2	2	9	2	4	1	1	3	3	2	6
108	3	4	1	2	2	2	8	13	7	7	11	11	5	7	3	3	7	7	5	5	1	1	1	3	1	5
109	3	6	2	2	1	2	6	6	5	5	12	13	-5	-5	1	2	7	7	5	5	1	1	1	3	2	5
110	3	3	2	2	2	3	8	10	5	5	9	11	6	14	1	3	7	7	2	5	1	1	1	1	2	5
111	3	3	1	2	2	2	5	6	4	5	10	12	6	8	2	3	9	9	1	5	1	1	1	1	5	7
112	3	4	2	2	2	2	4	13	4	5	9	9	5	6	1	2	2	7	2	8	1	2	1	3	1	2
113	3	3	2	2	2	2	5	7	4	7	10	11	9	10	1	2	2	7	2	4	1	1	1	1	6	6
114	3	6	2	2	2	2	5	7	2	2	13	17	4	6	1	2	7	9	1	2	1	1	1	3	2	8
115	3	4	1	5	2	3	7	8	4	5	14	16	6	7	1	1	2	2	5	5	1	2	1	3	2	5
116	3	6	2	2	2	2	8	11	5	6	11	16	6	6	1	1	7	7	2	5	1	2	1	3	2	2
117	3	3	2	2	2	2	8	10	3	5	12	14	7	7	1	3	7	9	2	5	1	1	1	1	5	5
118	3	3	2	2	2	3	4	7	4	5	10	12	5	14	1	2	2	7	2	4	1	1	1	3	2	11
119	3	3	1	2	2	2	9	13	3	5	11	12	3	6	2	2	2	2	1	7	2	2	1	3	1	6
120	3	3	2	3	2	2	8	14	2	7	12	14	5	15	1	1	2	9	5	5	1	1	1	3	2	5
121	3	3	2	2	2	2	8	9	4	4	12	13	5	14	2	2	2	7	4	4	1	1	1	1	5	5
122	3	3	2	2	2	2	1	6	2	4	12	14	9	14	2	3	7	9	4	5	1	1	3	3	4	6
123	3	3	2	2	2	2	8	13	4	5	8	11	2	6	1	3	2	3	4	5	1	1	3	3	4	5
124	3	3	2	2	2	2	7	8	3	4	9	10	4	6	3	3	2	9	2	8	1	1	1	3	1	5
125	4	5	1	4	2	2	5	8	4	5	7	9	6	10	2	3	3	7	1	5	1	1	1	3	1	2
126	3	6	-5	-5	2	2	10	11	2	3	9	14	6	8	1	2	7	9	5	6	1	1	3	4	5	10
127	3	4	1	2	2	2	7	7	1	4	8	11	6	10	1	1	2	7	2	9	1	1	3	3	5	6
128	3	3	2	2	2	2	6	8	4	4	6	8	6	7	2	3	7	9	1	4	1	1	1	3	7	9
129	3	4	2	2	2	2	7	11	5	6	11	15	7	14	1	2	7	9	2	5	1	1	1	1	2	4
130	3	6	2	2	2	2	11	13	2	6	8	9	5	7	1	3	2	2	2	2	1	1	3	3	2	2
131	4	6	1	4	2	2	6	8	2	4	10	12	6	7	1	2	2	7	2	8	1	1	1	2	5	6
132	3	3	2	2	2	2	6	7	4	5	8	10	2	10	1	2	2	9	1	2	1	1	1	3	5	10
133	3	6	2	4	2	2	7	10	4	5	11	11	4	9	1	1	2	7	2	5	1	1	1	1	2	2
134	3	3	2	2	2	2	6	8	2	5	15	15	6	7	1	1	2	9	5	5	1	1	1	3	1	7
135	3	4	4	4	2	2	6	6	2	4	9	11	5	6	1	1	3	9	2	4	1	1	1	3	5	7
136	3	3	2	2	2	2	5	7	2	4	10	11	6	10	1	1	2	3	2	5	1	2	3	3	2	6
137	3	3	1	3	2	2	5	8	4	4	12	14	6	15	1	1	3	9	2	5	1	1	1	3	5	6
138	3	4	2	4	2	2	1	11	4	5	12	14	6	10	1	2	2	7	4	4	1	1	3	3	3	5
139	3	4	1	2	2	2	5	6	4	5	6	9	10	14	1	2	2	7	-5	-5	1	1	1	2	3	15
140	3	6	-5	-5	2	2	6	10	4	5	11	11	7	11	1	3	7	9	2	5	2	2	3	3	2	3
141	3	6	2	2	2	2	4	7	4	5	13	14	4	10	1	3	2	7	2	7	1	2	1	1	4	6
142	3	3	1	1	2	2	7	7	3	5	-5	-5	-5	-5	1	2	7	7	2	5	1	1	-5	-5	2	2
143	2	3	1	2	2	3	4	10	2	4	7	14	5	6	3	3	2	7	4	5	1	1	3	3	2	2
144	3	3	2	5	2	2	8	9	2	5	7	12	10	14	1	2	7	7	2	5	1	1	1	3	5	6
145	3	4	1	2	2	2	8	13	5	5	9	15	14	14	1	2	7	7	5	5	1	2	1	4	2	5
146	3	4	1	1	2	2	6	7	5	5	6	9	10	14	1	1	2	2	2	5	2	2	1	1	5	6
147	3	6	2	2	2	2	7	9	4	4	8	14	6	7	2	2	2	2	2	5	1	1	1	1	4	5
148	3	4	1	2	2	2	7	9	3	4	11	11	-5	-5	1	2	7	9	2	6	1	1	3	3	1	4
149	3	3	2	4	2	4	8	8	4	7	7	10	5	5	1	2	2	2	2	2	1	1	1	1	2	5
150	3	5	2	2	2	2	9	9	3	5	14	16	5	9	1	1	7	7	2	5	1	1	3	3	2	6
151	3	4	2	2	2	2	8	10	3	5	9	10	6	10	2	2	2	7	2	7	1	1	1	3	5	5
152	-5	-5	2	2	2	2	7	7	3	4	8	10	5	10	1	2	2	4	4	6	1	1	1	3	2	5
153	4	5	2	5	2	2	8	10	3	5	10	13	7	11	1	1	2	9	4	5	1	1	1	3	4	6
154	3	3	1	4	2	2	1	11	2	6	8	9	6	6	1	2	2	2	2	4	1	2	1	3	5	6
155	3	4	2	2	2	2	7	8	4	6	10	12	6	16	1	2	2	9	2	5	1	1	1	3	5	6
156	3	6	2	2	2	2	6	9	2	4	8	12	6	10	2	3	2	2	2	5	1	1	1	1	1	2
157	6	6	2	2	2	2	6	7	2	3	10	13	5	6	1	1	2	7	5	5	1	2	1	3	3	4
158	3	3	2	4	2	2	6	8	3	5	10	13	6	14	2	3	8	9	4	5	1	1	1	3	4	5
159	3	3	1	4	2	2	7	9	2	4	11	12	-5	-5	1	2	2	3	5	7	1	1	1	3	2	3
160	4	5	2	2	2	2	4	8	2	5	11	11	6	14	2	2	9	9	4	7	1	2	3	3	2	2
161	3	3	1	2	2	2	7	7	4	6	14	14	4	7	2	2	2	3	2	5	1	1	1	2	5	5
162	4	6	2	2	2	2	6	9	2	4	10	11	6	10	2	3	2	2	2	8	1	1	1	1	5	5
163	3	4	2	2	2	2	3	10	4	4	9	16	10	11	1	2	2	2	2	2	1	1	1	1	2	6
164	3	4	2	2	2	2	8	12	2	4	11	12	6	6	1	2	2	2	3	5	1	1	1	1	2	2
165	4	4	2	3	2	2	6	12	4	6	13	14	6	7	3	3	9	9	2	4	1	1	1	3	2	6
166	3	6	2	2	2	4	6	8	4	7	10	11	6	16	1	2	2	2	5	5	1	2	1	3	2	5
167	3	4	1	2	2	2	12	13	4	5	8	14	6	9	1	1	2	7	2	4	1	2	3	3	2	4
168	-5	-5	1	1	2	2	7	8	4	7	10	14	5	6	1	1	3	7	2	4	1	1	3	3	4	5
169	3	6	2	4	2	2	2	7	2	5	11	13	6	9	1	2	2	9	1	5	1	2	1	1	2	4
170	3	4	2	4	2	2	8	12	2	2	8	9	6	9	1	3	2	10	5	5	1	2	3	4	2	6
171	3	3	2	2	2	2	7	7	4	6	8	9	5	11	1	2	2	7	5	5	1	1	1	1	5	5
172	4	5	1	3	2	2	7	8	2	4	12	12	6	14	1	3	9	9	1	4	1	1	1	3	1	4
173	3	4	1	2	2	2	8	11	5	6	11	15	7	14	3	3	7	9	2	5	1	2	1	3	2	15
174	3	4	2	3	2	2	5	8	2	2	8	12	5	7	1	1	3	7	2	5	1	1	3	3	2	6
175	3	4	2	2	2	2	1	9	2	4	12	13	4	12	1	3	2	7	2	5	1	1	1	2	2	5
176	3	5	4	4	2	2	5	7	4	4	9	16	4	14	1	3	2	2	2	5	1	1	1	3	2	5
177	3	4	2	4	2	2	6	11	2	4	11	12	5	8	2	3	2	7	5	5	1	1	1	3	2	4
178	3	4	2	2	2	2	6	11	2	3	8	8	5	6	1	2	2	2	2	4	1	1	1	1	2	15
179	3	4	2	2	2	2	5	7	4	6	10	12	6	14	2	3	5	9	-5	-5	1	2	1	2	2	2
180	3	4	2	2	2	2	5	8	2	4	12	14	6	6	1	2	5	7	2	9	1	1	1	1	2	2
181	3	4	2	4	2	2	10	11	2	4	12	16	6	14	1	1	7	7	2	5	1	1	3	3	-5	-5
182	3	3	2	2	2	4	7	8	5	5	7	10	3	14	2	3	2	9	5	5	1	1	1	3	5	6
183	3	4	2	2	2	2	7	10	2	7	11	14	2	14	1	1	7	7	4	5	1	1	1	3	2	9
184	3	3	2	4	2	2	6	9	3	6	9	13	14	14	2	3	4	7	4	7	1	1	1	3	5	5
185	3	3	2	2	2	3	7	10	2	6	12	16	6	16	1	2	2	2	5	6	1	1	3	4	5	6
186	3	6	4	5	2	2	3	7	4	5	5	14	9	10	2	3	7	7	1	5	1	2	3	3	3	5
187	4	4	2	2	2	4	5	7	4	4	10	13	5	9	2	2	7	7	5	5	1	1	1	3	5	12
188	3	4	1	1	2	2	6	9	4	5	12	14	6	7	1	2	2	7	2	8	1	1	3	3	2	5
189	3	6	1	1	2	2	6	6	5	6	10	12	4	7	1	1	2	7	5	5	1	1	3	4	5	11
190	3	4	2	2	2	2	8	10	1	2	9	11	6	6	2	3	2	9	5	5	1	1	1	3	1	2
191	3	3	1	2	1	2	7	8	2	4	11	13	5	10	1	2	2	7	5	5	1	1	3	3	2	2
192	3	4	2	4	2	2	3	7	4	4	7	12	6	9	1	1	2	5	-5	-5	1	1	1	1	2	2
193	3	3	2	2	2	2	1	6	1	5	9	11	10	14	1	2	2	7	2	4	1	1	1	3	5	13
194	3	6	1	5	2	2	5	8	4	4	9	11	6	6	1	3	3	9	2	5	1	1	1	4	2	5
195	3	6	2	4	2	2	6	8	5	7	9	15	6	9	1	1	7	9	2	5	1	1	1	1	2	2

1	4	4	1	2	2	2	8	13	2	2	11	14	14	14	1	1	2	7	5	6	2	2	1	3	2	4
2	3	3	2	4	2	2	7	7	6	7	8	14	6	13	1	2	2	5	2	5	1	1	1	3	2	5
3	1	4	2	5	2	2	7	13	4	6	9	11	10	10	1	1	2	7	5	5	1	2	1	1	2	4
4	3	4	2	2	2	2	7	8	4	5	7	13	7	10	2	3	2	2	2	5	1	1	1	3	5	5
5	3	4	2	2	2	2	4	9	4	7	9	13	6	8	1	1	2	2	2	2	1	1	1	1	2	5
6	3	6	1	2	2	2	9	10	4	4	11	15	7	9	1	1	2	7	2	5	1	1	1	3	2	5
7	3	3	2	2	2	2	8	11	4	4	11	12	4	14	1	2	2	2	4	5	1	1	3	3	2	12
8	4	4	1	2	2	2	6	12	4	6	10	11	7	14	1	3	7	9	2	2	1	1	3	3	2	6
9	3	3	2	2	2	2	5	8	2	4	10	11	6	14	1	2	2	7	2	4	1	1	1	3	5	6
10	3	4	2	2	2	2	8	9	2	4	11	11	6	6	1	3	2	11	5	8	1	1	3	3	2	2
11	6	7	1	2	2	2	3	8	2	4	8	16	6	6	1	2	2	7	5	5	1	2	1	3	2	5
12	3	4	2	4	2	2	6	8	4	5	12	15	11	14	1	1	2	7	-5	-5	1	1	1	3	5	5
13	3	4	2	2	2	3	7	8	3	5	7	10	9	16	1	1	2	2	2	5	1	2	1	3	5	5
14	3	4	2	2	2	2	8	8	2	4	10	11	6	10	1	2	2	3	-5	-5	1	1	1	1	2	2
15	3	4	2	2	2	2	7	12	4	5	9	11	5	17	3	3	7	7	1	5	1	1	3	3	2	5
16	4	7	2	2	2	2	5	6	6	6	13	13	6	14	1	2	2	2	2	4	1	1	3	4	2	4
17	3	3	3	5	2	2	9	10	2	4	5	6	7	9	1	1	2	2	2	6	1	1	1	3	4	5
18	4	6	2	2	2	2	7	13	2	4	15	15	5	6	1	1	2	7	2	5	1	2	1	1	4	5
19	3	3	2	4	2	2	6	8	4	4	9	13	6	14	1	1	2	9	2	4	1	3	3	3	2	4
20	3	5	2	4	2	2	7	7	6	7	9	13	6	6	1	2	7	9	-5	-5	1	1	1	3	5	5
21	4	6	2	2	2	2	4	11	4	7	8	10	6	16	2	3	7	7	2	5	1	1	1	1	5	5
22	3	4	2	2	2	2	10	13	2	6	12	12	6	10	2	3	3	9	2	5	1	1	1	1	2	4
23	3	4	2	2	2	2	9	9	4	5	13	15	5	5	1	1	2	9	4	5	1	1	1	3	4	4
24	3	5	1	2	2	2	9	10	5	5	9	11	6	10	2	3	2	2	4	5	1	1	1	3	2	5
25	3	4	2	2	2	2	7	10	3	4	3	12	-5	-5	1	2	2	9	-5	-5	1	1	3	4	2	2
26	3	3	2	3	2	2	5	5	4	7	6	16	4	7	1	2	7	9	5	5	1	2	1	3	2	6
27	3	3	2	2	2	3	11	11	4	4	8	11	9	14	1	3	2	7	2	2	1	1	1	4	2	4
28	3	4	2	2	2	2	7	11	2	4	12	13	6	16	1	3	7	7	4	7	1	1	1	1	2	5
29	4	4	2	4	2	2	7	13	2	4	7	8	6	10	2	2	2	2	1	8	1	2	1	3	5	8
30	3	6	1	2	2	2	7	9	5	5	8	13	5	10	1	3	2	7	2	5	1	1	3	4	2	2
31	-5	-5	2	2	2	2	8	10	7	7	8	13	6	8	3	3	2	4	-5	-5	1	1	1	2	4	5
32	3	4	2	2	2	2	7	8	4	5	8	16	6	14	1	3	3	7	6	8	1	1	1	3	5	5
